app_id,app_id_categorical
1780840,10844
1649630,10566
1740720,10774
2069110,11277
1573750,10359
1855170,10994
1845880,10972
1446330,9951
1538750,10243
1649290,10565
1996420,11216
1480120,10054
1977110,11193
1703230,10685
2203730,11360
1835580,10959
1969080,11175
1720600,10724
1885540,11040
1740420,10773
1549030,10275
1722520,10728
2164610,11348
858040,6998
524910,4609
736260,6254
601840,5308
609320,5376
795040,6642
244850,1249
501080,4395
1761220,10805
1407860,9816
1812820,10918
1623930,10514
464350,4106
359320,2825
416590,3561
1917920,11092
1092710,8281
47890,533
1236990,9113
232010,1072
960420,7540
1092700,8280
1677740,10632
289320,1855
1480560,10055
1238080,9123
17390,267
1238040,9121
1222690,9044
3480,81
1035510,7959
1237980,9118
3540,83
1225580,9058
1238880,9130
17460,270
1262600,9249
981430,7677
238430,1164
253710,1389
1274570,9309
739630,6275
2056560,11252
300550,2004
337150,2501
346940,2651
760050,6421
673880,5853
1385380,9738
1759440,10803
1431950,9907
274900,1678
20530,296
331440,2426
836490,6866
1202540,8928
1100140,8333
286260,1817
1031480,7939
753220,6374
1010890,7820
316600,2223
586140,5159
885650,7162
845880,6932
1566410,10332
1365750,9650
757330,6404
1107790,8373
1184160,8837
865360,7046
1594320,10425
420560,3602
491540,4313
1465360,10015
712100,6096
427940,3673
228180,1036
463530,4098
780310,6550
784080,6567
966610,7580
839770,6897
365360,2918
239700,1182
207690,802
687260,5938
107100,676
274290,1671
321190,2286
391460,3262
265630,1559
242860,1216
333930,2464
355180,2758
298240,1972
404410,3424
342200,2578
411960,3508
1158850,8674
376300,3061
718670,6139
931280,7400
1147560,8603
3390,80
666820,5803
643880,5648
335010,2483
1941110,11132
421040,3608
263400,1524
491040,4306
429660,3698
610190,5383
335190,2484
1388230,9748
390730,3250
496810,4366
555000,4862
347830,2664
1349230,9603
495890,4352
329490,2405
265170,1550
550340,4810
560050,4908
1435310,9920
438490,3812
581130,5107
1029980,7930
357070,2788
353270,2735
369890,2988
349680,2685
262240,1500
282900,1763
1016600,7853
236150,1134
25800,347
351490,2709
1243670,9151
351710,2712
310360,2124
261700,1491
259680,1462
1000080,7768
439190,3817
437020,3790
39000,452
220820,952
1630,33
1042800,8008
931500,7401
278080,1703
257350,1430
274560,1676
235800,1128
1049890,8051
348470,2672
577480,5075
392030,3270
1260810,9237
377880,3087
882710,7145
573780,5030
553640,4849
1004770,7791
1476340,10042
238910,1170
301920,2023
497640,4372
889510,7179
577730,5079
262790,1511
831560,6846
776490,6523
514310,4527
1430420,9901
940910,7455
1181520,8820
980300,7667
1045720,8023
927250,7381
798490,6658
387340,3207
551170,4819
442120,3843
325180,2344
682130,5907
384300,3162
1293180,9398
1182920,8832
1218280,9014
1390350,9759
814540,6755
368500,2963
631510,5565
460920,4064
779340,6541
356040,2773
289650,1860
359870,2835
733790,6239
248610,1293
252410,1365
222880,973
20820,299
221260,957
6830,132
212010,850
375820,3056
222730,971
212030,851
244810,1248
113020,695
241600,1199
318530,2250
207170,791
218060,916
251830,1348
231740,1071
264690,1547
877200,7120
1279330,9334
496240,4356
804490,6696
690810,5962
436320,3783
1571440,10354
1144800,8581
1342790,9576
673950,5854
297110,1960
227100,1023
282760,1761
262410,1504
301640,2015
293260,1914
424280,3640
266010,1566
645630,5658
569480,4987
973580,7615
476600,4208
209160,819
1943710,11136
622650,5502
312530,2157
362620,2877
1053680,8062
466940,4144
283290,1769
315430,2212
383580,3148
17710,279
499460,4384
1055430,8071
351290,2705
923470,7360
1428900,9898
200900,714
564050,4943
1350350,9606
488790,4282
552100,4827
332800,2453
1672970,10621
977950,7646
115320,701
593280,5227
1058450,8097
371660,3011
275670,1690
2990,69
799600,6664
322190,2305
460930,4065
396750,3329
265550,1556
261640,1490
486310,4259
1071330,8179
570490,4996
209790,831
679660,5894
955320,7523
665490,5793
928610,7388
667300,5806
706490,6069
243470,1230
604780,5345
1165470,8718
253430,1384
1182110,8825
522470,4591
584930,5142
417200,3567
339130,2525
437630,3797
40330,473
428660,3682
465280,4121
18480,284
846770,6938
511470,4492
955050,7521
1110910,8391
241560,1198
204880,760
1406990,9812
1544020,10258
1874170,11025
667970,5814
466720,4138
1608400,10467
1506850,10147
1275630,9313
1073390,8189
962730,7552
550650,4813
1217390,9009
382110,3132
466130,4129
995460,7749
684410,5919
108800,687
1353100,9612
1389160,9754
259080,1450
635200,5586
1593310,10423
6910,138
1118310,8433
650220,5690
905370,7260
1320550,9490
1408110,9817
1382200,9723
359050,2817
1261040,9238
347600,2659
1210150,8970
707010,6071
91200,628
202970,733
246300,1267
9900,185
21100,304
225600,1008
1121560,8449
1290490,9386
1718570,10721
780290,6549
1997680,11219
973760,7616
234290,1107
207530,799
388320,3218
411610,3506
63710,583
293780,1919
272330,1652
1124300,8468
498660,4380
1168660,8732
628750,5540
618140,5464
576810,5070
526540,4624
234940,1116
743640,6302
265330,1553
550810,4815
745740,6319
595440,5246
354200,2745
339400,2533
491260,4310
293540,1916
340520,2552
99900,663
363490,2889
745880,6322
1138100,8540
763890,6451
381560,3124
280360,1726
360940,2854
242680,1209
1850740,10985
365450,2920
1997040,11217
368070,2954
2113050,11323
604490,5340
323320,2319
235780,1127
404690,3430
1816670,10924
274250,1669
400110,3371
1639790,10544
963000,7555
344860,2618
281640,1744
231310,1067
207000,786
220260,945
58550,571
4920,112
2400,49
108700,685
207650,801
242110,1205
35320,432
298260,1973
225420,1006
208730,813
434210,3754
35480,435
207020,787
34830,425
646910,5671
1399240,9789
1162070,8693
1164100,8712
588040,5185
1111460,8396
1900340,11056
344770,2615
1592520,10418
1025070,7904
1115780,8419
1777430,10839
1434480,9918
1372310,9684
1751630,10793
1398740,9788
1506980,10148
263820,1532
252670,1372
286100,1814
747620,6342
347430,2657
200210,709
558100,4891
343780,2604
56400,559
398850,3357
704690,6056
241620,1200
390510,3244
926520,7378
217790,914
345240,2623
528250,4643
42850,502
315550,2214
238870,1168
6220,122
553790,4851
16710,259
22600,328
879160,7128
1079800,8224
583950,5136
1030210,7931
351870,2716
297000,1958
357900,2802
65300,589
701440,6029
1071280,8177
1322650,9496
1205170,8942
1071190,8176
242820,1214
437390,3793
583470,5132
1012970,7835
1604300,10455
1525660,10206
1001970,7776
308420,2119
225280,1002
355790,2766
399640,3362
1037410,7975
314790,2204
2059760,11257
2086570,11293
1975160,11186
1346830,9592
1724000,10735
1796550,10879
673450,5846
1021100,7890
1936140,11124
1628130,10518
1549180,10276
826940,6829
1755300,10796
2004360,11230
1407200,9813
1905270,11067
1528020,10211
1975450,11190
1200580,8910
1379970,9715
1016860,7857
1490840,10095
1477920,10047
1232570,9093
280160,1722
1408230,9819
1001140,7772
615120,5434
342180,2576
559330,4902
1071870,8180
752480,6372
331160,2422
299400,1989
1659040,10584
1337530,9550
488310,4276
262280,1502
493900,4334
1057750,8088
46500,521
404590,3428
629840,5556
2088570,11297
455820,4014
1061910,8116
1367300,9655
847370,6940
1175460,8790
1944570,11141
1048370,8040
848480,6949
9420,177
1422410,9874
1384620,9734
297450,1964
1802570,10892
816090,6766
573100,5022
249680,1306
115800,702
1496790,10116
1419860,9864
428550,3680
295790,1940
339200,2528
366320,2937
226720,1015
248530,1291
344760,2614
307090,2101
22200,317
235360,1120
407530,3455
8170,160
298600,1978
224580,990
371180,3003
1421250,9871
1118840,8435
1236860,9112
557600,4888
395500,3315
430960,3711
204630,759
410110,3484
1031110,7935
431540,3717
329690,2406
1273570,9304
1077230,8205
562050,4923
1174940,8784
690060,5955
341090,2560
438480,3811
854870,6979
1203570,8933
656450,5735
98900,661
775490,6518
72400,617
727530,6195
1199660,8908
327410,2373
603140,5322
267060,1580
328270,2387
598480,5272
844930,6931
1371040,9676
1101930,8348
690930,5964
491010,4305
1448030,9957
1490190,10093
415030,3538
508980,4469
1271690,9293
1274290,9307
463390,4097
562570,4932
111600,692
808080,6712
599840,5287
597030,5260
348440,2670
302710,2043
542400,4743
831770,6847
1249880,9176
445230,3876
753660,6380
855630,6980
1469370,10027
931690,7403
558450,4896
542260,4740
12470,219
298950,1983
1172520,8759
373620,3027
1421790,9873
1122720,8457
558990,4899
581270,5108
32470,388
351970,2720
743890,6304
237870,1151
680420,5899
215830,899
524580,4607
1307550,9459
45700,510
1397920,9786
32500,389
1351630,9609
34870,426
1835310,10958
635260,5588
722960,6163
1412190,9832
1485870,10075
339000,2522
223750,982
1455630,9983
377300,3071
732430,6228
681280,5905
211160,839
1846380,10976
1108370,8376
473690,4187
364910,2910
562730,4934
549100,4803
318570,2251
343440,2602
273500,1660
567060,4962
415830,3548
600750,5298
1437820,9931
8500,163
332790,2452
391260,3258
1533390,10229
319760,2269
346500,2643
24200,336
1377580,9708
872200,7089
1171310,8749
729660,6214
603030,5318
489520,4289
767560,6472
585690,5149
485450,4246
1306580,9454
291170,1884
813820,6750
461730,4076
552130,4828
397500,3341
525300,4612
303720,2054
485730,4253
944220,7466
431750,3725
1180380,8815
323720,2325
260410,1473
1019920,7879
1482490,10059
679900,5896
1267470,9271
919370,7337
1257290,9211
789730,6600
1072420,8184
904740,7256
470310,4172
704850,6057
807120,6711
1865780,11010
455980,4017
572430,5016
1216710,9006
1980240,11197
1139940,8549
1388770,9750
673130,5844
1249480,9174
1245430,9157
286040,1813
256190,1421
242640,1208
7010,142
378610,3096
574310,5038
866440,7055
869170,7073
203750,742
1052070,8058
1142710,8568
1549970,10280
895400,7210
447290,3907
234270,1106
770810,6485
296470,1946
1436990,9928
47810,531
1266700,9267
324160,2330
616720,5450
607890,5368
1144400,8577
1263370,9252
986800,7704
668630,5821
1292940,9395
245150,1254
453100,3983
481110,4224
244160,1238
378630,3097
420740,3603
706130,6068
516840,4545
296710,1951
593900,5231
575580,5053
529780,4659
3910,94
705750,6066
431710,3723
311190,2137
334420,2477
304650,2069
339190,2527
689910,5952
460150,4054
228360,1041
976890,7636
397940,3348
607660,5366
968700,7589
1168280,8730
1514930,10173
316890,2228
255280,1412
286360,1819
973000,7611
9340,175
20540,297
3920,95
8000,157
252710,1373
423880,3634
633460,5579
246580,1269
275100,1680
244710,1245
392280,3275
1200,25
363930,2896
413680,3526
1342620,9575
275200,1682
530330,4666
449530,3945
4770,107
92000,634
429470,3692
378660,3098
301860,2021
421670,3614
233290,1088
503400,4420
492220,4318
584980,5143
208140,805
270170,1628
1344350,9582
898650,7232
632070,5569
252830,1374
270210,1629
489370,4288
345260,2624
316930,2229
584800,5141
343710,2603
287020,1827
6120,120
233410,1091
235320,1119
415880,3552
327400,2372
253030,1378
705120,6060
96000,650
227780,1032
474750,4195
523210,4599
555150,4864
355970,2771
364390,2904
439250,3818
499440,4383
671970,5839
641320,5633
494840,4341
1119730,8439
838630,6888
896160,7217
451340,3965
991170,7726
1342330,9573
842180,6911
1391000,9764
327860,2381
1273400,9302
1136160,8532
2141690,11336
313120,2172
803980,6692
858810,7003
855740,6983
748300,6348
609920,5379
226840,1017
1036440,7964
647960,5677
452060,3974
882790,7146
567640,4970
41000,486
1166290,8721
555950,4877
28000,360
1147960,8608
1862020,11002
384180,3160
673000,5843
40,3
39630,465
598980,5281
1301720,9433
1696820,10671
932220,7404
545030,4764
1481400,10057
632000,5568
416770,3564
271900,1647
996770,7752
265890,1564
676420,5868
304410,2065
367580,2950
973220,7614
1824220,10938
1802720,10893
650700,5695
885810,7163
453090,3982
687830,5942
568220,4977
1477590,10045
744060,6306
1173010,8765
1901370,11057
648390,5681
711660,6091
232430,1075
1549550,10278
465100,4116
857500,6993
6510,128
839910,6898
1270850,9286
1947350,11148
410670,3488
2092130,11301
1327430,9511
1146170,8590
1822910,10936
1532710,10228
1603980,10452
2070550,11279
793450,6631
1777000,10838
894460,7203
1719130,10722
1502520,10131
1673020,10622
1182310,8826
754810,6386
655770,5729
1074520,8194
852090,6965
1585540,10395
266490,1577
1681480,10642
719040,6141
606500,5355
783170,6562
1238000,9119
208580,808
1558990,10313
1184050,8836
441870,3840
427760,3669
455120,4010
252350,1363
1253920,9194
587430,5178
409660,3478
1722570,10729
868520,7071
247660,1281
332570,2449
674140,5856
457550,4032
804270,6694
363440,2887
838310,6883
394550,3303
1390410,9762
695920,5990
1097200,8316
615530,5438
1262460,9245
312280,2154
351340,2706
1150640,8627
2060130,11259
293940,1922
765870,6466
1373430,9689
32460,387
310950,2133
466300,4133
257710,1435
348550,2674
230270,1056
464450,4109
493490,4329
565720,4952
317710,2240
575510,5051
356450,2779
395760,3319
402180,3399
244870,1250
367670,2951
222440,967
370360,2994
489940,4293
421700,3615
280560,1729
269270,1610
235250,1118
1066260,8147
385710,3182
270090,1624
1042490,8004
1548750,10274
1302240,9434
762830,6444
1122690,8456
1449320,9962
1552810,10292
1238060,9122
318950,2253
6880,136
322130,2303
1282690,9350
667720,5810
319080,2255
15270,243
1194630,8882
1490890,10097
1651960,10572
858820,7004
550470,4811
1850570,10984
449800,3953
41100,490
232950,1081
32330,376
1325470,9508
260190,1469
456540,4020
1692250,10658
342360,2584
314650,2203
208750,814
290080,1870
398810,3355
45100,505
45750,514
886250,7165
1469280,10026
2179380,11353
394690,3305
471660,4179
322950,2313
322170,2304
25000,344
337940,2510
765900,6468
429780,3702
1164850,8715
301610,2014
611790,5404
887570,7173
223830,984
334920,2480
1584090,10391
1088880,8257
758480,6413
1510,30
1434950,9919
1139980,8550
381120,3119
1158370,8672
1687950,10653
1506510,10145
611660,5400
254320,1404
392230,3274
459220,4048
268320,1590
1250410,9179
374400,3039
1090250,8267
1070550,8170
1146510,8596
724300,6170
1138850,8544
362490,2875
268130,1588
1218250,9012
35800,438
1153130,8647
310370,2125
1169200,8736
1516240,10179
446020,3882
696480,5998
1016800,7856
1129920,8502
968500,7588
1201330,8915
1808120,10904
1520370,10191
1515950,10177
797390,6651
387860,3210
467360,4145
1833960,10955
1509820,10161
365810,2928
523870,4604
624690,5518
458540,4043
314450,2200
612370,5409
531180,4672
743830,6303
694980,5985
634200,5581
514580,4530
553950,4854
568370,4979
204340,754
45740,513
318430,2249
1258080,9218
1810580,10910
1377380,9704
939620,7445
1637230,10531
1656780,10579
1181830,8821
694770,5984
1128920,8494
699170,6013
899770,7244
1169040,8735
1475810,10041
1295920,9413
793460,6632
403190,3411
265590,1557
324570,2335
354380,2749
277430,1695
829590,6842
1149460,8617
798810,6660
591370,5215
445020,3872
1162750,8699
586030,5158
1267950,9274
1870320,11017
1420050,9865
250580,1323
246110,1266
1251930,9188
396790,3330
355520,2762
296010,1942
913060,7295
1046370,8026
999270,7763
496300,4359
643270,5643
913740,7300
465520,4123
891220,7190
871930,7086
1278390,9330
298360,1975
529160,4650
1212400,8983
1700,35
442890,3849
1414250,9843
511740,4494
1065950,8144
243040,1223
461640,4074
779050,6538
1256670,9209
490230,4295
1933650,11118
351640,2711
1732740,10755
1832640,10952
1096720,8312
998930,7760
1157750,8667
1101450,8346
1543080,10255
382090,3131
436530,3788
382140,3133
406720,3446
799840,6667
437100,3791
393610,3293
394870,3308
422130,3618
243160,1225
230070,1053
384310,3163
434530,3761
362290,2874
307670,2110
318310,2248
338190,2514
327670,2378
354740,2750
430080,3707
446120,3885
384630,3168
319830,2270
403830,3419
401360,3388
316370,2221
374060,3035
522240,4590
423760,3632
520600,4572
390880,3251
425670,3648
400580,3379
285070,1799
429330,3691
381780,3126
1091320,8270
1894220,11050
213330,865
1352080,9610
1819570,10932
684680,5922
680700,5901
921570,7346
1416260,9852
1281630,9344
1089090,8258
311290,2141
905640,7261
1570730,10351
9480,180
1637320,10532
1359980,9631
612570,5412
969760,7595
846870,6939
569860,4993
368620,2967
1184480,8840
525510,4617
1585440,10394
1062110,8119
760410,6425
780350,6551
843180,6914
975950,7626
1938330,11127
1094540,8295
1315610,9479
635320,5590
1199030,8906
1170080,8738
1143810,8570
1748230,10788
664830,5788
1766010,10817
1615290,10492
975470,7622
1266840,9269
589450,5202
729000,6209
619780,5480
1727180,10741
1307690,9462
1339860,9562
657090,5745
393190,3284
1664220,10599
1338100,9554
535480,4699
1662480,10595
1132980,8520
1454640,9979
804010,6693
720660,6153
1132910,8519
1815230,10921
606890,5362
1119840,8440
654050,5710
629090,5547
878580,7125
1147890,8607
1380220,9716
1679210,10636
1090060,8266
1730590,10749
727930,6200
1281790,9345
1012840,7832
612390,5410
529660,4657
1039100,7984
433170,3738
761030,6431
1454730,9980
1966700,11172
1608450,10468
823840,6808
426310,3654
1175840,8792
1164290,8714
700520,6024
1346390,9591
1969440,11176
1721530,10726
1127850,8486
1419160,9860
1025410,7906
940710,7453
1461930,10006
1065310,8141
1714920,10712
656700,5740
1669420,10608
1912380,11083
695100,5987
1975660,11191
779290,6539
1363350,9642
1483100,10062
1294420,9404
736810,6256
1872680,11021
1535780,10236
1493940,10108
661790,5774
1569150,10342
1702260,10682
1599020,10436
1015890,7849
1347970,9598
1614270,10488
640120,5624
1489590,10088
591630,5218
550320,4809
1324530,9505
1019310,7875
1374970,9697
1328840,9515
678090,5883
1174390,8781
1017160,7863
1294880,9407
250620,1325
362940,2882
1042780,8007
1766100,10818
1138650,8542
1096180,8303
656350,5734
590850,5213
763750,6448
1099640,8332
1734680,10760
1650860,10568
949480,7486
1368030,9659
1215280,8997
1046400,8027
671510,5834
764790,6459
1243690,9152
706020,6067
1134520,8525
368430,2962
492180,4317
1123770,8465
646600,5669
1406850,9811
1280930,9340
1337760,9551
606680,5356
1726120,10739
1286280,9367
791240,6614
1121640,8450
837460,6876
1436920,9927
544180,4751
347290,2656
964440,7564
857950,6996
1416050,9848
1594460,10426
584990,5144
1552310,10290
1098080,8322
727850,6199
1220150,9025
250050,1310
1483780,10065
1048350,8039
851280,6959
1336490,9546
1109160,8380
1383700,9729
979800,7665
510390,4481
1033950,7953
595140,5242
417290,3568
716760,6128
951940,7504
703400,6043
1151050,8633
1013910,7838
504920,4435
1256530,9207
1747830,10787
730390,6216
626660,5526
635250,5587
1695260,10666
1249800,9175
837880,6879
1603410,10450
2096580,11309
1531490,10220
1211240,8977
1489110,10085
1340640,9565
1385100,9737
814680,6757
1379960,9714
1265820,9261
962580,7551
1039360,7986
1264880,9259
1970580,11178
633360,5578
1130710,8504
605800,5350
1045580,8018
224460,987
907470,7271
452410,3976
1374290,9693
642610,5639
1554970,10299
389670,3236
618970,5472
591750,5220
1007520,7804
842100,6910
1352930,9611
671980,5840
393520,3291
1140170,8553
1480830,10056
748020,6347
1610500,10475
365160,2916
1694310,10662
1432390,9909
741520,6289
580200,5101
1709050,10695
1293730,9400
470090,4167
680750,5902
595260,5243
1502190,10129
313630,2177
1004370,7789
581300,5109
950620,7496
609490,5378
493540,4331
1493960,10109
1524550,10203
1045180,8017
1228870,9076
1550760,10284
1141580,8561
367080,2943
251110,1331
1058430,8096
396640,3326
1271280,9289
1272070,9295
838990,6890
45760,515
774201,6510
722730,6161
481510,4225
38720,450
332310,2443
209060,816
310080,2123
824270,6814
301520,2013
8330,162
361300,2860
888090,7176
289300,1854
360830,2851
735580,6249
559210,4901
420060,3595
1240210,9137
1634150,10526
896750,7223
785890,6576
214250,870
711130,6088
866140,7053
637850,5605
256290,1422
15130,239
1237320,9115
1215090,8996
1579380,10374
495140,4344
1943610,11135
1241100,9141
1910780,11081
1710670,10698
1015470,7846
522570,4593
2005380,11231
1756180,10800
1504340,10138
2072930,11283
1906590,11069
2025750,11246
1425270,9885
2001380,11227
951570,7502
2095230,11307
1517970,10184
1048100,8038
1945030,11144
1877920,11030
1682050,10644
1709950,10696
1927710,11110
2163810,11347
2139540,11335
1734790,10761
489360,4287
2159780,11345
2073200,11284
1279240,9332
1514690,10172
1844190,10971
717610,6130
1348160,9599
597700,5264
434260,3756
358270,2809
966320,7577
435120,3769
915310,7312
1663270,10598
463150,4093
454890,4008
285800,1808
916730,7323
793350,6629
668210,5815
297120,1961
331750,2435
854570,6978
461950,4080
1203710,8937
971680,7607
1114130,8412
1105500,8362
653950,5709
314500,2202
412930,3522
1088710,8254
216910,906
1110050,8388
1075200,8196
1239690,9136
1115690,8418
808090,6713
1229380,9079
1601850,10448
1231880,9088
1211630,8979
406150,3443
833910,6853
252030,1356
1530,32
434170,3752
1386710,9745
638490,5613
1730680,10750
15390,246
1533420,10230
1806040,10899
1070710,8172
809140,6717
805590,6700
29900,363
790600,6606
268050,1587
234080,1103
1218900,9018
388410,3219
450190,3956
259550,1459
269110,1605
115110,700
388080,3214
323250,2318
94300,642
1249130,9173
476240,4203
272600,1655
299110,1985
294390,1928
243450,1229
346560,2644
853500,6974
390040,3239
3620,86
638000,5607
770390,6481
32390,380
1361700,9640
815780,6763
655500,5726
12830,225
1134100,8524
1058650,8100
861650,7026
674020,5855
1639730,10543
542350,4742
223100,976
423810,3633
385370,3177
478010,4217
928950,7389
343100,2598
1271700,9294
1544360,10259
905340,7259
401840,3393
1972440,11180
1923790,11105
1135690,8529
346180,2639
508290,4457
1665460,10603
853110,6971
357200,2791
751690,6369
412600,3514
319470,2262
508390,4458
315330,2211
321400,2292
915460,7314
487220,4267
371570,3010
449200,3938
289090,1849
891040,7188
802810,6682
400040,3369
393530,3292
296050,1943
526790,4626
440760,3832
281920,1746
614910,5431
593070,5225
294040,1923
91900,633
623840,5514
578850,5091
209120,818
264140,1540
873940,7099
761600,6436
239250,1179
329050,2396
987230,7708
1347350,9594
457210,4025
465200,4119
1161580,8691
993790,7739
16900,263
1684930,10650
1258220,9219
1051690,8055
992640,7734
1876560,11028
1430640,9902
588560,5191
922100,7352
1378360,9711
823940,6810
1350430,9607
1218940,9019
691320,5969
1254400,9197
1459910,9993
657480,5749
1640100,10546
526490,4623
410890,3493
377670,3082
472870,4182
844590,6927
801630,6675
710600,6085
405900,3440
502940,4417
299460,1990
65540,590
518920,4564
1849040,10979
1999700,11225
1281270,9342
1228520,9074
1591570,10414
769970,6480
1688100,10654
1059990,8106
1268250,9275
1185160,8844
1210320,8973
382560,3140
1046030,8024
225320,1004
225300,1003
7000,141
224960,995
784150,6568
1248130,9168
613730,5422
302060,2026
320,13
4460,99
302080,2027
253770,1391
258760,1445
20,1
231140,1064
46370,517
313010,2169
470740,4174
1353300,9614
1592780,10421
1710930,10701
1127110,8476
588110,5186
1395560,9779
948900,7482
1484800,10069
1569520,10344
506610,4447
388090,3215
1258040,9217
546390,4782
1062160,8120
1819250,10931
648890,5684
255520,1418
261760,1492
1292040,9394
844870,6930
617160,5451
246840,1272
746390,6326
1097580,8319
4580,103
32360,377
1063560,8126
33610,409
505330,4439
365020,2912
57640,563
280850,1735
274350,1673
288880,1846
547910,4794
1185700,8846
568930,4985
659190,5767
296630,1950
1225560,9056
945710,7472
46550,524
532840,4685
350990,2699
380150,3109
1360430,9633
418950,3590
826230,6825
33600,408
1127400,8480
985510,7696
40100,471
1343400,9580
803050,6686
2087030,11295
219780,935
39160,456
15620,251
6420,127
209230,821
282010,1749
11150,198
446100,3884
279990,1720
388210,3217
8140,159
9310,174
7110,143
573080,5020
31170,365
20500,294
24790,341
825630,6822
1462040,10007
1641270,10549
370280,2993
412830,3520
284890,1794
314830,2206
614570,5427
414660,3532
726840,6188
422300,3619
469890,4164
1768260,10824
621080,5493
355020,2754
604500,5341
750290,6362
568500,4980
574260,5036
304670,2070
578830,5090
341500,2564
429610,3696
558340,4894
496650,4363
1702550,10683
515910,4539
533180,4688
369370,2981
291270,1885
1546570,10265
391170,3256
339830,2539
1573360,10358
401190,3386
742250,6293
506730,4448
610670,5389
1891440,11048
1476970,10043
65610,593
893720,7198
862690,7032
1022450,7894
758190,6408
2119490,11326
456430,4019
527810,4638
1181000,8818
450850,3962
434420,3757
1246880,9161
384010,3157
1821570,10933
297020,1959
311310,2142
1081510,8229
1972970,11182
920490,7341
284830,1791
575770,5057
454750,4007
389430,3232
2850,66
1484900,10070
531910,4676
587810,5182
657040,5743
427030,3657
311060,2135
264380,1545
1221540,9033
465720,4124
532110,4679
574270,5037
490690,4298
1943030,11134
678800,5887
293320,1915
927850,7385
523160,4598
322450,2309
487370,4269
1137350,8536
363610,2893
2810,63
1969870,11177
345540,2629
1239260,9134
1145960,8589
371450,3006
551100,4817
1508740,10157
756500,6395
391160,3255
284750,1789
259870,1466
334620,2479
420850,3605
777130,6529
391310,3259
496690,4364
1647250,10561
370170,2992
665590,5794
1456200,9986
1247190,9162
2840,65
339290,2530
350010,2689
1755920,10799
1251300,9185
490870,4301
966430,7579
719640,6143
303260,2047
1977530,11194
512250,4501
547470,4792
1132490,8516
1064420,8134
385070,3173
1031140,7937
211500,844
651490,5699
1928800,11114
340070,2543
451880,3972
485440,4245
421810,3616
224980,996
508820,4465
545690,4772
527450,4635
438030,3802
302470,2035
772430,6498
666860,5804
412620,3515
1225570,9057
644540,5653
2800,62
699780,6020
356890,2787
554330,4858
895420,7211
514920,4533
444940,3871
556160,4878
1212830,8985
868320,7069
952860,7511
463030,4091
375020,3044
1545290,10260
640380,5627
496990,4368
581670,5115
354290,2747
1669870,10609
1538460,10242
1364390,9646
839560,6893
1097110,8314
449060,3934
1679320,10638
1535560,10234
1902710,11060
1208520,8964
395250,3313
380120,3108
1198450,8904
1236300,9111
460960,4067
2820,64
334040,2467
303340,2049
329110,2398
568720,4982
984110,7690
933820,7412
269330,1612
601010,5300
339610,2537
726110,6182
1303740,9440
1995680,11215
619890,5482
1714040,10708
487700,4272
1334000,9535
484890,4235
1508750,10158
554660,4861
1973710,11183
761830,6439
562430,4928
913010,7294
1249010,9170
754040,6382
438020,3801
399790,3365
1949740,11152
699670,6018
1784780,10852
463210,4094
509850,4476
1004860,7792
338840,2521
302490,2036
528730,4646
1903370,11063
33120,400
618610,5467
508170,4455
458470,4041
466170,4130
637330,5603
744190,6307
406870,3448
532290,4682
593740,5230
904360,7252
1246020,9160
9880,184
433790,3744
466490,4134
219760,934
315070,2208
715210,6115
343390,2601
1307090,9457
372210,3016
588630,5192
284870,1793
504000,4428
939330,7441
581600,5111
1912970,11085
2167580,11351
234330,1108
603090,5319
528740,4647
1976440,11192
392820,3279
550670,4814
317380,2236
1974050,11184
396850,3332
1254120,9195
533820,4690
448610,3927
279800,1717
495910,4353
1055310,8070
513570,4518
450170,3955
485490,4248
1163130,8703
345750,2633
1041320,7999
1907180,11072
1129190,8496
434890,3766
473560,4186
361890,2869
1162700,8698
1013320,7836
517360,4550
575720,5056
1414180,9842
617710,5459
890070,7181
589640,5205
1536080,10238
1105420,8361
362150,2873
1286830,9373
933940,7414
562520,4931
429950,3705
467370,4146
1444650,9947
1383500,9727
1307370,9458
720470,6150
465170,4117
536040,4702
637060,5600
585950,5156
1084570,8240
1089660,8261
527800,4637
525190,4611
369040,2976
604010,5335
1879280,11033
1630650,10521
862570,7030
555710,4873
1700940,10678
1426110,9889
1202900,8929
384570,3167
514460,4529
464230,4104
369420,2982
364350,2902
507380,4451
636150,5595
284850,1792
1201240,8913
293880,1921
513620,4520
458480,4042
814030,6751
1056970,8081
547960,4796
1174500,8783
933070,7408
1609080,10473
536780,4705
1382910,9725
552390,4831
589690,5207
288060,1841
1468260,10022
368390,2961
715010,6113
284770,1790
853380,6973
342970,2597
744900,6312
797430,6654
1159660,8679
1020270,7881
610730,5390
792040,6618
615350,5437
365110,2915
306350,2090
1508630,10155
249650,1305
351860,2715
277870,1701
551550,4821
1860860,11000
586620,5166
557030,4883
1826980,10940
403510,3417
575700,5055
662190,5775
618510,5466
569970,4994
1577620,10371
539440,4720
311730,2148
206480,781
1333350,9530
462960,4089
358030,2803
1335200,9539
948770,7480
1276390,9318
1276540,9319
1225070,9054
512020,4496
1321070,9491
620130,5484
9710,181
1887930,11044
806510,6707
1329600,9522
306410,2091
375710,3055
1485080,10072
635880,5591
492490,4320
949800,7488
326990,2361
18300,282
1066290,8148
1347420,9595
555930,4876
497580,4371
277680,1700
834390,6854
294370,1927
377530,3078
416290,3559
628730,5539
1000010,7766
